,Unnamed: 0,userID,movieID,rating,time
8358,8358,58,1374,5,977935475
8361,8361,58,1377,4,977935918
8363,8363,58,919,5,977936622
8365,8365,58,778,5,977937207
8366,8366,58,2321,4,977938939
8367,8367,58,2324,5,977937067
8368,8368,58,920,5,977937165
8369,8369,58,2329,5,977939040
8370,8370,58,1527,4,977935918
8371,8371,58,2184,4,977938362
8372,8372,58,924,5,977941805
8373,8373,58,780,4,977942156
8374,8374,58,1387,4,977935106
8375,8375,58,926,4,977937340
8376,8376,58,858,5,977934987
8377,8377,58,788,4,977942240
8379,8379,58,3060,4,977940379
8383,8383,58,2333,5,977940916
8384,8384,58,2407,4,977941967
8387,8387,58,2336,5,977938976
8388,8388,58,2193,4,977935776
8389,8389,58,1391,4,977936249
8390,8390,58,2194,4,977935106
8391,8391,58,1466,4,977941125
8393,8393,58,1394,5,977936827
8394,8394,58,1396,4,977941973
8395,8395,58,3210,4,977941214
8397,8397,58,1610,4,977938315
8398,8398,58,3070,5,977942030
8399,8399,58,3072,4,977940916
8400,8400,58,3148,5,977941276
8401,8401,58,1617,5,977936622
8403,8403,58,2348,4,977936464
8404,8404,58,3153,4,977935475
8405,8405,58,3083,4,977936930
8408,8408,58,2359,4,977939040
8409,8409,58,2288,4,977935106
8411,8411,58,954,4,977936684
8412,8412,58,3160,5,977937207
8413,8413,58,2363,4,977935263
8414,8414,58,2364,4,977942104
8415,8415,58,2291,5,977938544
8416,8416,58,2365,4,977935958
8417,8417,58,2366,4,977935216
8418,8418,58,1639,4,977938792
8419,8419,58,3098,5,977937696
8420,8420,58,968,4,977939100
8421,8421,58,969,4,977935323
8422,8422,58,1641,4,977938792
8423,8423,58,3246,4,977938113
8424,8424,58,3175,4,977941890
8425,8425,58,3176,4,977941493
8428,8428,58,3328,5,977933866
8429,8429,58,2527,4,977935776
8430,8430,58,2454,5,977942000
8431,8431,58,2528,4,977942000
8432,8432,58,2455,5,977938731
8434,8434,58,1580,5,977935776
8435,8435,58,110,4,977935076
8436,8436,58,2529,5,977935263
8438,8438,58,111,4,977936930
8442,8442,58,1587,5,977936000
8443,8443,58,3404,4,977936249
8446,8446,58,3260,4,977939100
8450,8450,58,2463,4,977940969
8451,8451,58,1663,5,977938939
8452,8452,58,1590,4,977936275
8456,8456,58,2467,4,977937696
8457,8457,58,2395,5,977938260
8458,8458,58,3198,5,977938184
8459,8459,58,2396,5,977936980
8460,8460,58,1597,4,977936083
8461,8461,58,2613,4,977942156
8463,8463,58,3418,4,977935138
8464,8464,58,2617,4,977936040
8466,8466,58,1747,4,977941023
8468,8468,58,1748,5,977934237
8469,8469,58,1676,5,977934904
8470,8470,58,2628,4,977935606
8471,8471,58,1682,4,977938362
8473,8473,58,2706,4,977941081
8477,8477,58,1909,4,977941967
8478,8478,58,1690,4,977936364
8479,8479,58,223,5,977938315
8480,8480,58,1694,4,977937591
8481,8481,58,151,4,977938544
8483,8483,58,2640,4,977942000
8486,8486,58,2716,4,977938460
8489,8489,58,2571,5,977937781
8493,8493,58,235,4,977938425
8494,8494,58,162,5,977937667
8496,8496,58,163,5,977935323
8497,8497,58,3451,5,977936749
8498,8498,58,1921,5,977938209
8499,8499,58,3526,4,977940379
8500,8500,58,3527,5,977935606
8501,8501,58,2725,5,977938086
8502,8502,58,1923,5,977938544
8503,8503,58,2580,4,977938159
8504,8504,58,2728,4,977937591
8505,8505,58,2657,4,977942030
8506,8506,58,316,4,977942104
8507,8507,58,318,5,977936590
8510,8510,58,2804,5,977936648
8515,8515,58,2662,5,977935606
8517,8517,58,2668,4,977942193
8519,8519,58,329,4,977936040
8521,8521,58,3471,5,977937547
8522,8522,58,2744,4,977937105
8523,8523,58,2746,4,977933812
8524,8524,58,3476,4,977940969
8525,8525,58,1873,5,977937368
8526,8526,58,260,5,977936648
8527,8527,58,17,4,977937781
8530,8530,58,3552,5,977938622
8531,8531,58,3481,5,977938622
8532,8532,58,2826,5,977935958
8533,8533,58,1954,4,977941125
8538,8538,58,342,4,977941246
8539,8539,58,21,4,977935263
8540,8540,58,29,5,977934157
8542,8542,58,3702,5,977935138
8543,8543,58,3703,5,977935076
8545,8545,58,3635,4,977935216
8546,8546,58,1022,5,977938976
8547,8547,58,2762,5,977937472
8548,8548,58,1960,5,977937720
8550,8550,58,3639,4,977935414
8551,8551,58,2692,5,977935034
8552,8552,58,1965,5,977934423
8554,8554,58,1968,5,977937973
8555,8555,58,353,4,977935810
8556,8556,58,32,5,977934734
8557,8557,58,356,5,977941493
8558,8558,58,34,4,977937515
8559,8559,58,357,4,977940916
8560,8560,58,39,4,977940969
8562,8562,58,2912,5,977935170
8563,8563,58,1101,4,977936113
8564,8564,58,2915,4,977940336
8565,8565,58,1103,5,977937165
8567,8567,58,2918,5,977938425
8568,8568,58,2919,4,977938055
8571,8571,58,3578,5,977935170
8573,8573,58,435,4,977942296
8574,8574,58,509,5,977938209
8575,8575,58,293,5,977938029
8576,8576,58,367,4,977941276
8577,8577,58,368,4,977936210
8578,8578,58,296,5,977936622
8579,8579,58,3723,4,977940379
8580,8580,58,3654,4,977934987
8582,8582,58,2857,4,977938460
8583,8583,58,1982,4,977938460
8584,8584,58,2858,4,977936622
8585,8585,58,517,5,977936326
8587,8587,58,377,4,977935515
8591,8591,58,1120,4,977940307
8596,8596,58,2791,5,977938976
8597,8597,58,1125,4,977941331
8598,8598,58,1127,4,977935216
8599,8599,58,2867,4,977940406
8600,8600,58,2795,4,977940995
8601,8601,58,1129,5,977935606
8602,8602,58,1994,4,977938792
8603,8603,58,1997,4,977938113
8604,8604,58,527,5,977936561
8605,8605,58,457,4,977937865
8607,8607,58,2000,4,977935323
8608,8608,58,3740,4,977935811
8609,8609,58,2001,4,977935859
8611,8611,58,1200,5,977935076
8612,8612,58,3671,5,977937932
8614,8614,58,2006,5,977935475
8615,8615,58,1204,5,977936561
8616,8616,58,2944,4,977935106
8618,8618,58,1205,4,977936364
8619,8619,58,2872,5,977935170
8620,8620,58,1206,5,977936953
8621,8621,58,1060,4,977938544
8622,8622,58,2947,4,977935034
8623,8623,58,1208,5,977934375
8624,8624,58,2948,4,977935216
8625,8625,58,1136,5,977937308
8626,8626,58,2949,4,977935138
8627,8627,58,608,5,977936561
8628,8628,58,392,4,977938544
8629,8629,58,70,4,977935859
8630,8630,58,2010,5,977937207
8631,8631,58,2011,4,977942000
8632,8632,58,3751,5,977937618
8634,8634,58,1210,5,977941023
8636,8636,58,1213,5,977937340
8637,8637,58,3755,5,977936083
8638,8638,58,1214,5,977935034
8639,8639,58,1215,4,977935263
8640,8640,58,2018,5,977938159
8641,8641,58,610,5,977935413
8642,8642,58,2019,4,977934987
8643,8643,58,1217,5,977936872
8645,8645,58,1219,5,977936803
8646,8646,58,1073,4,977938425
8647,8647,58,2959,5,977938792
8648,8648,58,541,5,977936779
8649,8649,58,471,4,977938792
8650,8650,58,2020,5,977937618
8651,8651,58,2021,4,977934328
8652,8652,58,1220,4,977938595
8654,8654,58,1221,4,977933811
8655,8655,58,1222,5,977937165
8656,8656,58,2025,4,977941054
8657,8657,58,2890,5,977937932
8658,8658,58,1224,4,977937275
8659,8659,58,2891,5,977941600
8660,8660,58,1225,5,977936561
8661,8661,58,2028,5,977935034
8662,8662,58,1080,4,977937420
8664,8664,58,2968,5,977934293
8666,8666,58,3699,4,977941890
8667,8667,58,480,4,977935323
8668,8668,58,1089,5,977936827
8670,8670,58,1301,5,977940379
8671,8671,58,2105,5,977941967
8673,8673,58,1304,4,977935034
8674,8674,58,1231,5,977937515
8675,8675,58,2034,5,977942193
8676,8676,58,1307,4,977938392
8677,8677,58,1235,5,977936651
8679,8679,58,1090,5,977937696
8680,8680,58,562,4,977938322
8681,8681,58,1097,4,977938976
8682,8682,58,497,4,977940446
8685,8685,58,3927,4,977938668
8686,8686,58,2115,4,977935606
8687,8687,58,1240,5,977935034
8688,8688,58,2116,4,977941890
8689,8689,58,2117,4,977941845
8690,8690,58,1242,5,977937515
8691,8691,58,2118,4,977941691
8692,8692,58,2985,5,977935606
8693,8693,58,1246,4,977939040
8694,8694,58,2986,4,977942329
8695,8695,58,1247,4,977936622
8696,8696,59,1175,4,1041967123
8698,8698,59,1250,4,977933675
8700,8700,59,1252,4,1041967475
8702,8702,59,1183,4,1041963129
8704,8704,59,2997,4,1041962568
8705,8705,59,1188,4,977934664
8706,8706,59,3871,4,1041968282
8708,8708,59,2067,4,1041962991
8710,8710,59,1266,4,1041967446
8711,8711,59,1193,4,977934292
8714,8714,59,1269,4,1041968140
8715,8715,59,590,4,1041967475
8716,8716,59,1197,4,977934740
8720,8720,59,2070,4,1041962876
8722,8722,59,1272,5,977934488
8726,8726,59,1282,5,1041966942
8727,8727,59,1283,4,1041968017
8728,8728,59,750,4,1041967123
8731,8731,59,1284,4,1041968140
8733,8733,59,2300,4,1041966942
8734,8734,59,900,4,1041963149
8736,8736,59,902,4,977933577
8737,8737,59,903,4,1041968140
8738,8738,59,904,4,977935170
8739,8739,59,905,5,1041968164
8740,8740,59,1293,4,977934533
8742,8742,59,908,4,977935254
8744,8744,59,910,4,977935115
8745,8745,59,912,5,977934080
8746,8746,59,913,5,977935285
8747,8747,59,914,5,1041962991
8749,8749,59,919,5,977934160
8750,8750,59,1380,4,1041967088
8751,8751,59,920,5,977934237
8752,8752,59,923,4,977934003
8754,8754,59,928,4,977934664
8756,8756,59,3134,5,977933945
8757,8757,59,3061,4,1041967022
8759,8759,59,2336,4,1041967446
8760,8760,59,930,4,1041962965
8763,8763,59,938,4,1041966969
8767,8767,59,3224,4,1041967294
8768,8768,59,2352,4,1041967446
8771,8771,59,951,4,977935355
8772,8772,59,3089,4,977934357
8773,8773,59,953,5,1041968282
8774,8774,59,955,4,977935285
8775,8775,59,959,4,1041967910
8781,8781,59,2369,4,1041962664
8783,8783,59,969,4,977934623
8784,8784,59,898,4,977934595
8785,8785,59,899,4,1041966886
8795,8795,59,3334,4,977934488
8797,8797,59,3408,4,1041962692
8798,8798,59,2396,4,1041962835
8799,8799,59,2398,4,977934292
8802,8802,59,3359,4,1041967983
8806,8806,59,2565,4,1041966969
8819,8819,59,1935,4,1041968094
8820,8820,59,3469,4,977934207
8821,8821,59,3471,4,1041967446
8822,8822,59,3545,4,1041966886
8823,8823,59,2670,5,1041962835
8824,8824,59,3549,4,1041966886
8825,8825,59,1947,5,977934741
8826,8826,59,1949,4,977934324
8828,8828,59,265,4,977934237
8829,8829,59,17,4,1041963037
8834,8834,59,2686,4,1041962808
8836,8836,59,1959,4,1041962787
8845,8845,59,36,4,977934324
8846,8846,59,2919,4,1041967849
8847,8847,59,1035,4,1041967002
8848,8848,59,509,4,1041967732
8849,8849,59,41,4,977934324
8852,8852,59,515,4,1041968028
8853,8853,59,377,4,1041963214
8854,8854,59,58,4,1041967787
8855,8855,59,3808,4,977934038
8857,8857,59,3811,4,977934160
8860,8860,59,3816,5,977933921
8861,8861,59,2941,4,1041963093
8862,8862,59,2943,5,1041963037
8863,8863,59,1204,4,977935115
8866,8866,59,1208,4,977934185
8867,8867,59,1066,4,1041967732
8868,8868,59,608,4,1041968077
8869,8869,59,1212,4,977935223
8872,8872,59,2019,5,977933975
8876,8876,59,541,4,1041967123
8877,8877,59,615,4,977934105
8878,8878,59,2020,4,1041963054
8879,8879,59,1220,4,1041967022
8880,8880,59,1224,4,977935392
8881,8881,59,1225,4,977935285
8882,8882,59,2028,4,1041968094
8883,8883,59,1226,4,1041968017
8884,8884,59,2966,4,977933675
8889,8889,59,1088,4,1041967061
8891,8891,59,3911,4,1041967346
8892,8892,59,1300,4,977934457
8895,8895,59,1304,4,1041967935
8897,8897,59,1233,4,977934080
8899,8899,59,1234,4,1041967995
8901,8901,59,1094,4,977934693
8902,8902,59,1097,4,1041967144
8903,8903,59,497,4,977934740
8906,8906,59,1172,4,1041962943
8908,8908,59,1247,5,977934324
8911,8911,60,1,4,977931983
8912,8912,60,2,5,977931869
8914,8914,60,736,5,977931800
8915,8915,60,1422,4,977932313
8920,8920,60,1500,5,977932152
8921,8921,60,2094,5,977931869
8924,8924,60,1459,4,977932313
8925,8925,60,3066,5,977931481
8927,8927,60,1544,5,977931828
8928,8928,60,1625,5,977932313
8929,8929,60,1552,5,977931800
8930,8930,60,2355,5,977932152
8931,8931,60,1711,5,977932313
8933,8933,60,3175,5,977931677
8934,8934,60,3176,4,977932263
8940,8940,60,986,5,977931722
8942,8942,60,2390,4,977932082
8944,8944,60,2396,5,977931983
8945,8945,60,1597,4,977932313
8946,8946,60,2617,5,977931902
8948,8948,60,2628,5,977931722
8955,8955,60,2583,4,977932390
8956,8956,60,3386,4,977932263
8960,8960,60,10,4,977931800
8964,8964,60,350,5,977932313
8965,8965,60,1894,5,977931902
8966,8966,60,356,5,977932186
8969,8969,60,368,4,977931481
8972,8972,60,380,4,977931722
8973,8973,60,60,5,977931869
8974,8974,60,2023,4,977931481
8976,8976,60,1092,4,977932352
8977,8977,60,2045,5,977931757
8978,8978,60,2046,5,977931677
8982,8982,61,3948,4,977903080
8983,8983,61,3882,4,977903177
8985,8985,61,3897,4,977902877
8991,8991,61,1721,4,977902459
9003,9003,61,3646,4,977903324
9004,9004,61,3578,4,977902665
9009,9009,61,3753,4,977902665
9010,9010,61,3827,4,977902742
9014,9014,61,3785,4,977903257
9015,9015,62,3789,5,977969426
9016,9016,62,2987,4,977967452
9019,9019,62,2124,4,977902878
9022,9022,62,1254,5,977907304
9023,9023,62,2058,4,977902780
9024,9024,62,1256,5,977909214
9027,9027,62,1259,4,977908533
9029,9029,62,587,4,977903896
9030,9030,62,2,4,977904756
9032,9032,62,2130,4,977967255
9036,9036,62,3871,5,977970110
9037,9037,62,2206,4,977909532
9038,9038,62,2064,4,977928619
9041,9041,62,802,4,977904008
9043,9043,62,1409,4,977904008
9046,9046,62,1266,4,977901122
9047,9047,62,1193,4,977968584
9050,9050,62,2069,5,977908840
9051,9051,62,1267,4,977969382
9052,9052,62,1269,5,977909463
9055,9055,62,1198,4,977900453
9057,9057,62,1199,4,977967488
9060,9060,62,594,4,977909145
9061,9061,62,596,5,977909562
9063,9063,62,3011,5,977969382
9064,9064,62,2212,4,977909249
9065,9065,62,3015,4,977969066
9067,9067,62,1414,4,977902014
9068,9068,62,3019,4,977908646
9072,9072,62,1270,4,977928661
9074,9074,62,1344,4,977928296
9078,9078,62,1276,5,977969426
9079,9079,62,2079,4,977969867
9082,9082,62,1281,4,977909532
9083,9083,62,1282,5,977909495
9085,9085,62,1283,4,977970109
9086,9086,62,750,5,977928347
9087,9087,62,1284,5,977907349
9089,9089,62,3100,4,977901017
9090,9090,62,3101,4,977907576
9091,9091,62,2300,5,977969598
9094,9094,62,2302,4,977902449
9095,9095,62,3105,4,977902140
9098,9098,62,3108,4,977901759
9106,9106,62,904,5,977970066
9108,9108,62,905,5,977909145
9110,9110,62,1293,4,977908522
9111,9111,62,906,4,977909591
9112,9112,62,1294,4,977968530
9113,9113,62,1296,4,977967255
9114,9114,62,909,4,977969426
9115,9115,62,1299,5,977908489
9116,9116,62,3110,4,977967352
9118,9118,62,1513,4,977905348
9122,9122,62,910,4,977970109
9126,9126,62,912,5,977907178
9128,9128,62,913,4,977907231
9129,9129,62,1374,4,977966906
9134,9134,62,916,4,977970066
9135,9135,62,848,4,977902888
9136,9136,62,2252,4,977905184
9137,9137,62,1450,5,977901374
9139,9139,62,920,4,977909145
9140,9140,62,2183,5,977970270
9141,9141,62,1527,4,977903256
9142,9142,62,922,5,977970024
9144,9144,62,2186,4,977970109
9147,9147,62,926,5,977970024
9148,9148,62,928,5,977909403
9150,9150,62,929,4,977909432
9151,9151,62,858,5,977906889
9152,9152,62,3200,4,977968886
9153,9153,62,3201,4,977968584
9154,9154,62,2331,4,977903778
9156,9156,62,2406,4,977907756
9157,9157,62,2407,4,977928814
9159,9159,62,1463,4,977904669
9160,9160,62,930,4,977909463
9162,9162,62,931,4,977909495
9163,9163,62,2194,4,977908578
9166,9166,62,1466,5,977901517
9168,9168,62,1395,4,977908805
9171,9171,62,3142,5,977967906
9173,9173,62,2341,4,977901122
9175,9175,62,3072,4,977908268
9179,9179,62,3074,4,977968848
9180,9180,62,2272,4,977903110
9184,9184,62,949,5,977970226
9186,9186,62,3152,4,977968636
9191,9191,62,3088,4,977970270
9192,9192,62,953,4,977909463
9194,9194,62,954,4,977909184
9195,9195,62,955,4,977909214
9197,9197,62,959,5,977909214
9198,9198,62,3307,4,977909094
9199,9199,62,1704,4,977901434
9202,9202,62,2436,4,977903318
9204,9204,62,1635,4,977901671
9205,9205,62,3168,5,977969806
9206,9206,62,3095,5,977909432
9208,9208,62,1639,4,977902075
9209,9209,62,960,4,977909532
9212,9212,62,965,4,977909145
9213,9213,62,969,4,977970154
9214,9214,62,898,4,977909532
9215,9215,62,899,4,977970066
9216,9216,62,3317,4,977900655
9221,9221,62,3176,4,977901726
9222,9222,62,1573,4,977903048
9223,9223,62,105,4,977903927
9225,9225,62,3251,4,977908840
9226,9226,62,3252,5,977903227
9227,9227,62,1721,4,977902364
9228,9228,62,2527,4,977969029
9229,9229,62,2528,4,977969066
9231,9231,62,2529,4,977969775
9232,9232,62,1727,4,977904968
9233,9233,62,111,5,977907142
9236,9236,62,3330,5,977969681
9238,9238,62,3334,4,977909562
9239,9239,62,1730,5,977902812
9241,9241,62,3263,4,977902812
9242,9242,62,2463,4,977928772
9245,9245,62,2467,4,977967452
9247,9247,62,3197,4,977966954
9250,9250,62,3198,4,977968801
9253,9253,62,3418,4,977902245
9254,9254,62,2472,4,977928987
9256,9256,62,1747,4,977902194
9257,9257,62,1674,4,977908646
9259,9259,62,207,4,977904663
9260,9260,62,1678,5,977901961
9262,9262,62,3421,4,977968952
9265,9265,62,3350,5,977969598
9266,9266,62,3424,5,977908578
9273,9273,62,3504,4,977968584
9274,9274,62,3507,4,977969681
9276,9276,62,3508,4,977968918
9277,9277,62,3435,4,977909403
9278,9278,62,3362,4,977968636
9279,9279,62,3363,4,977968708
9280,9280,62,3365,4,977970226
9281,9281,62,3296,4,977969775
9283,9283,62,224,4,977903819
9286,9286,62,2640,4,977969030
9290,9290,62,2716,4,977928731
9291,9291,62,1914,4,977908100
9296,9296,62,230,4,977903048
9300,9300,62,3450,4,977902170
9304,9304,62,2728,5,977907412
9305,9305,62,2729,4,977969775
9309,9309,62,1784,4,977902534
9311,9311,62,172,4,977905886
9315,9315,62,1931,5,977909094
9316,9316,62,1934,4,977909145
9317,9317,62,2664,4,977970109
9319,9319,62,3468,4,977969335
9320,9320,62,1938,4,977909562
9321,9321,62,254,4,977903227
9324,9324,62,185,4,977905707
9325,9325,62,3613,4,977928661
9326,9326,62,3543,4,977908614
9328,9328,62,3545,4,977968584
9329,9329,62,2819,4,977968708
9331,9331,62,1944,4,977970066
9333,9333,62,1945,5,977970024
9334,9334,62,1946,4,977970154
9336,9336,62,1947,4,977969552
9337,9337,62,260,4,977968584
9338,9338,62,11,4,977902680
9339,9339,62,265,4,977901726
9340,9340,62,16,4,977906923
9341,9341,62,339,4,977907994
9342,9342,62,269,4,977901961
9343,9343,62,2820,4,977969775
9346,9346,62,3481,4,977900705
9348,9348,62,1950,5,977969552
9349,9349,62,3629,4,977909320
9354,9354,62,2757,5,977908715
9356,9356,62,412,5,977907931
9357,9357,62,1956,4,977967289
9359,9359,62,1958,5,977908805
9360,9360,62,21,4,977903153
9363,9363,62,25,4,977901017
9365,9365,62,279,5,977907696
9366,9366,62,3702,4,977968979
9370,9370,62,3706,4,977967663
9371,9371,62,3634,4,977969382
9372,9372,62,2762,5,977900933
9373,9373,62,1961,4,977908646
9375,9375,62,1964,4,977968636
9376,9376,62,1029,4,977909682
9377,9377,62,350,4,977903636
9378,9378,62,3498,4,977968780
9382,9382,62,32,4,977901671
9383,9383,62,428,4,977901815
9386,9386,62,1103,4,977970226
9387,9387,62,2916,4,977966676
9388,9388,62,1104,5,977970024
9390,9390,62,2919,4,977908489
9391,9391,62,1035,4,977969729
9392,9392,62,431,4,977908150
9395,9395,62,361,4,977901961
9397,9397,62,509,4,977901989
9403,9403,62,3729,4,977969139
9404,9404,62,2782,5,977969598
9405,9405,62,2857,4,977969681
9406,9406,62,2858,5,977901218
9409,9409,62,50,5,977907019
9411,9411,62,3735,4,977968530
9412,9412,62,1050,5,977901922
9414,9414,62,2863,4,977969598
9415,9415,62,2939,4,977970461
9416,9416,62,521,4,977903521
9426,9426,62,3812,5,977969066
9427,9427,62,2000,4,977908745
9431,9431,62,2940,4,977909495
9433,9433,62,3671,4,977968952
9434,9434,62,1203,4,977970154
9435,9435,62,2870,5,977969806
9436,9436,62,2946,4,977969840
9438,9438,62,1207,5,977969382
9440,9440,62,1209,4,977969696
9441,9441,62,608,4,977901050
9442,9442,62,465,5,977904372
9447,9447,62,1212,5,977909403
9448,9448,62,1213,5,977906960
9450,9450,62,3684,4,977967488
9451,9451,62,2018,5,977909532
9452,9452,62,3685,4,977908715
9453,9453,62,1219,4,977969382
9454,9454,62,1073,4,977968780
9455,9455,62,541,5,977967289
9456,9456,62,1077,4,977968749
9457,9457,62,1078,4,977968848
9460,9460,62,475,4,977902654
9461,9461,62,82,5,977901017
9463,9463,62,2020,4,977908443
9466,9466,62,2023,4,977904544
9467,9467,62,1221,5,977906889
9469,9469,62,1225,5,977908443
9470,9470,62,2028,4,977966534
9474,9474,62,1228,4,977907092
9475,9475,62,1082,4,977968918
9481,9481,62,3841,4,977905426
9486,9486,62,1304,4,977969382
9487,9487,62,1307,5,977928619
9488,9488,62,1161,5,977969029
9489,9489,62,1235,4,977968584
9490,9490,62,1090,5,977908578
9491,9491,62,630,4,977904634
9492,9492,62,1092,5,977907644
9495,9495,62,1095,4,977901150
9496,9496,62,708,4,977902393
9497,9497,62,1096,5,977967415
9499,9499,62,1099,4,977909249
9501,9501,62,2115,4,977966954
9502,9502,62,1240,4,977966864
9503,9503,62,3929,4,977909495
9506,9506,62,1245,4,977902075
9507,9507,62,1172,4,977928570
9509,9509,62,1246,5,977967488
9512,9512,62,1247,4,977928385
9513,9513,63,2987,4,977900905
9517,9517,63,6,5,979518533
9518,9518,63,3006,4,977899676
9519,9519,63,3007,5,980111343
9520,9520,63,1407,5,980111244
9521,9521,63,2070,4,977900864
9523,9523,63,750,5,980111402
9524,9524,63,2310,4,977900595
9525,9525,63,3114,5,977900864
9528,9528,63,2318,5,977900470
9529,9529,63,912,4,977899712
9532,9532,63,2333,4,977900425
9535,9535,63,2427,5,977901173
9536,9536,63,2502,5,977900636
9537,9537,63,3160,5,977900556
9540,9540,63,968,5,977900636
9541,9541,63,3174,4,977900556
9542,9542,63,3175,4,977900426
9544,9544,63,3176,4,977900811
9551,9551,63,2395,5,977900762
